,train_r2,test_r2,test_rmse,test_mae,cv_r2_mean,cv_r2_std,predictions
Linear Regression,0.6042187362248614,0.5091794556553528,6.3218672025426494,4.279115518564105,0.5930320996960887,0.031313036054828124,"[-8.14646841e+00 -3.64292093e+00  2.59088463e+00 -4.22925331e+00
 -1.86855372e+01 -2.75824942e+00 -6.29388094e+00 -5.86230066e-02
 -7.44785321e+00  2.07252807e+00 -3.24568409e+00 -5.71592939e+00
 -1.33775240e+01 -4.90761818e+00  3.84441639e+00 -1.07549559e+01
 -7.86621994e+00  1.67264817e+00 -3.33812181e-01 -2.48383612e+00
 -4.04835599e+00 -1.12235647e+01 -3.19356558e+00 -6.41159234e+00
 -4.02520021e+00 -5.24727311e+00 -1.09285978e+00 -1.11303290e+01
 -5.06004857e+00 -1.31061180e+01  2.63419594e+00 -1.17704062e+01
  5.08761745e+00 -5.72031273e+00  2.47702991e-01 -1.16115742e+01
 -5.85794859e+00 -9.41694748e+00 -4.53059785e+00 -3.06494324e-01
 -5.64808340e+00 -7.05964003e+00 -3.05132447e+01 -5.79024336e+00
 -9.15051223e+00  4.51807691e+00 -5.52886115e+00 -7.00754440e+00
 -8.67128601e+00 -5.90687283e+00 -5.65815166e+00 -1.64349592e+00
  7.24582032e-01 -6.05089394e+00 -2.42050636e+00 -2.58652479e-01
 -2.60322417e+00 -5.29500994e-01  1.85757181e+00 -3.64964342e+00
 -1.90363744e+01 -1.41549955e+01 -1.37039361e+01 -6.11892640e+00
 -5.02810753e+00 -5.57041225e+00 -1.20294781e+01 -4.14829302e-01
 -1.74897314e+01  4.90034567e-01 -1.33505743e+01 -1.21854530e+01
 -1.27497686e+00 -3.41705165e+00  3.43433642e+00 -1.75573804e+01
 -1.94229737e+01  1.87922702e+00  3.09522379e+00 -3.93945963e+00
 -1.62669443e+01 -1.65959653e+01  2.42636839e+00 -1.48871890e+01
 -1.64626856e+01 -1.78380977e+01 -3.22129418e+00  1.03797753e+00
 -2.97111347e+00 -1.54487185e+01 -2.00862809e+01 -1.20831688e+01
  4.45501523e+00 -1.24642917e+00 -6.07869059e+00 -4.36694249e+00
 -1.83904441e+01 -1.07483543e-01 -3.54264045e-01 -2.10286623e+01
 -2.90629182e+00 -1.75069995e+01 -1.16274722e+01 -1.22924541e+01
 -3.71314542e+00 -8.16737774e+00 -1.16693714e+00 -2.80542186e+00
 -2.14318662e+01  6.57378089e+00 -5.57127013e+00 -1.78601888e+01
 -1.44314494e+01 -9.77607393e+00 -1.73686262e+01  4.59692181e+00
 -6.79744503e+00 -5.82172569e+00  4.90254688e+00  3.27384137e+00
 -3.73941731e+00 -1.36690554e+01 -1.82020889e+00 -3.02690060e+00
 -1.86207948e+00 -4.22245592e+00  4.91201280e+00  2.47039917e+00
 -6.19169873e-01  3.73946909e-01  5.98183843e+00  2.14898519e+00
 -1.30765743e+01 -5.62480888e+00 -2.48922867e+00 -6.22344750e+00
 -3.56394907e+00 -8.42934917e+00 -1.66274814e+00 -8.94282674e+00
 -2.77010803e+01 -1.04510948e+01 -2.63381626e+00 -1.42105906e+00
 -7.67453630e+00 -1.60619380e+01 -3.68377095e+00 -6.81058306e+00
 -3.54144606e+00 -1.81183321e+01 -3.45324115e+00  2.83739223e-01
 -1.55985856e+01 -1.65607813e+00 -1.62451553e+01 -1.06753053e+00
  1.80945786e+00 -1.29297820e+01 -9.08557358e+00  2.56466450e+00
 -7.26055997e+00 -1.18205110e+01 -7.35880318e-01 -1.82821283e+00
  3.71939222e+00 -3.18383572e+00 -2.25669061e+01 -1.07387259e+01
 -2.96044383e+00 -6.67129305e+00  1.34940290e+00  3.63998476e-01
 -3.62774501e+00 -4.31022719e+00 -8.58014977e+00 -1.67470006e+01
 -2.52651747e+00 -5.61966912e-01 -2.98816140e+00 -4.10165167e+00
  1.89594080e+00 -2.20003547e+00 -1.50260909e+01 -1.07510745e+01
 -5.68715378e+00 -1.26488581e+00 -2.53688438e+00  2.53584325e+00
 -4.68101739e+00 -5.64638502e+00 -1.37104301e+01 -1.47267024e+01
 -1.61821721e+01  3.00349993e+00 -1.08588559e+00  5.48478281e+00
 -1.46696564e+01 -1.43356831e+01 -2.75881932e+01 -8.80175491e+00
 -9.09451875e-01 -6.03923033e+00 -3.61759836e+00 -1.25276526e-01
 -4.73964301e+00 -1.65438881e+01  2.56736974e+00 -4.38134952e+00
 -1.52982156e+01 -6.78907574e+00 -6.18135675e+00  1.08036498e+00
  1.84793466e+00 -1.08102619e+01  3.02500830e+00 -7.10502143e-01
  1.22949420e+00 -1.42359832e+00 -4.50245191e-01 -6.39640308e+00
 -8.64726600e+00 -1.15675500e+01 -9.64321187e+00 -1.03613394e+01
  1.87329009e+00 -1.89048653e+01 -2.13232390e+00 -1.71426936e+00
 -4.29157543e+00 -6.91084765e+00 -7.62897536e-01 -2.83374813e+00
 -1.14170822e+00  4.01114373e+00  7.57559300e-03 -2.02977520e+01
  1.69651374e+00  3.22366498e-01 -4.94267742e+00 -1.74356398e+01
  1.70502963e+00  3.86086523e+00 -9.99028141e+00 -6.64280137e+00
 -8.40636229e+00 -8.07899014e+00 -7.82502844e+00 -1.67539308e+01
  3.59695818e-01 -3.39481297e-01 -6.57479872e+00 -3.59603039e+00
 -1.10851577e+01 -1.34324412e+01 -1.31244534e+01  1.09825006e+00
 -1.47048024e+00 -9.05421099e+00 -2.17159063e+01  2.53675551e+00
  3.62075376e-01 -2.08778805e+00 -1.03785886e+01 -3.38242021e+00
 -7.02152668e+00 -7.14117799e+00 -1.81334050e+01 -1.07960691e+01
  1.26470736e+00 -5.02373334e+00 -1.26089527e+01 -1.41525265e+01
 -1.06825723e+01 -6.94329064e+00 -1.43323761e+01 -4.71107746e+00
 -4.25047820e-01 -2.28303108e-01 -2.37993611e+00 -5.99532532e+00
 -9.77100669e+00 -1.70774006e-02  9.65193447e-01 -1.66169116e+01
 -4.07983046e+00 -1.39071356e+01  1.00779086e+00  3.76314787e+00
 -4.35164855e-01 -4.13749760e+00 -1.44246141e+01 -1.20506795e+01
  4.32116168e+00 -1.11341613e+01 -2.02466431e+01 -2.30654725e+00
  3.98468116e+00  1.67513508e-01 -5.02501879e+00  3.71231010e+00
  2.14457461e+00 -1.28599420e+01 -7.94026850e+00 -3.22130826e+00
  2.41711350e+00 -9.89657653e-01 -1.21061087e+00  3.40109209e+00
  1.53002559e+00 -1.55467323e+01 -4.11348554e+00 -1.15353418e+00
  3.34550896e+00 -9.60045478e+00 -1.23849592e+00 -5.63619285e+00
  5.68257450e+00 -1.02719706e+01 -3.05976986e+01 -6.94099320e+00
 -1.66383838e+01 -4.49167380e+00 -1.74913286e+01 -2.45448159e+01
  3.09077961e+00 -5.04842704e+00 -8.71510135e+00 -1.67636522e+01
 -1.94832765e+01 -1.52330666e+01 -1.81747697e+01  1.48295482e+00
 -1.65024491e+01 -7.98829817e+00 -1.00470157e+01 -1.84586409e-01
 -1.16735952e+01 -1.69463810e+00 -1.33218706e+01  1.81652510e+00
 -1.15027414e+01 -5.49998926e+00 -3.35479039e-01 -3.72593056e+00
 -2.56066344e+00 -7.52312704e+00  4.88022794e+00  8.45673920e+00
 -1.77950714e+01 -1.01648852e+01 -2.11094476e+01 -7.95422198e+00
  7.40021983e-01 -1.80470095e+01 -1.00433652e+01 -2.14092654e+00
  2.37169252e+00 -1.75901392e+01 -1.97208175e+00 -4.00228278e+00
 -1.11886341e+01 -1.03614128e+01 -3.66767046e+00 -1.72409017e+01
  5.21909249e+00  1.62745762e-01 -5.15990516e+00 -1.16959286e+01
 -4.96292741e+00  2.64475459e+00 -2.33540788e+01 -1.06652859e+01
 -1.52424394e+01  1.69974762e+00  6.53700932e-01 -1.08933940e+00
 -1.23824600e+01  5.23862863e+00 -1.08667190e+00 -1.27603466e+01
 -3.75564361e-01 -5.58299980e+00 -2.02253735e+00 -6.86302105e+00
 -6.59387587e+00 -1.31266936e+00 -8.33605289e+00 -1.37284602e+01
 -7.70154904e+00 -3.55770709e+00 -3.98593449e+00 -3.23036289e+01
  1.22923304e+00 -9.12324868e+00 -2.17779618e+00 -8.59387679e-01
  6.25877097e+00 -1.53943796e+01 -3.68655690e+00  2.07986589e+00
 -1.32712623e+01 -1.10076549e+01 -1.20258784e+00 -1.24197766e+01
 -1.81359375e+01 -5.56723520e-01  2.46527601e+00 -1.62287560e+01
 -1.52840551e+00 -3.86798751e+00 -1.83938641e+01 -2.98490506e+00
 -6.13519889e-01  2.61682696e+00 -4.27164347e+00 -1.25677270e+01
 -1.12382846e+01  8.13588987e-02 -1.49131826e+00 -7.33307068e+00
 -1.07972559e+01  4.04511425e+00 -1.10022745e+01 -1.35619804e+01
  3.29594043e+00 -1.86167474e+01 -2.16643982e+01 -4.63676984e+00
 -1.27746826e+01 -9.14229293e+00 -2.86941197e+01 -2.20404871e+00
 -1.06818505e+01 -6.13079791e+00 -1.06675643e+00  4.51300227e+00
 -2.85896833e+00 -1.18006450e+01 -9.47586337e+00  1.54239451e+00
 -2.14856629e+00 -5.49895627e+00 -5.36220468e+00 -2.23012220e+00
 -8.75915044e+00 -4.45275335e+00 -8.21621994e+00 -7.72084498e+00
 -1.89559526e+00 -1.83640179e+00 -1.73198011e+00 -1.07597192e+00
 -8.05982948e+00 -1.38117786e+01 -3.57658647e+00 -3.80628050e+00
 -5.48741388e+00 -1.14961445e+01 -3.91140881e+00 -9.69428104e+00
 -7.47750065e+00 -1.45499257e+00 -1.67228148e+01 -9.72761099e+00
 -4.64873272e+00 -4.79641553e+00  1.70132429e+00 -9.63864199e+00
 -5.03722564e+00  1.50619465e+00 -1.29758149e+01 -6.84599300e+00
 -4.90423407e+00 -1.21082781e+01  4.80768925e-01  3.10077669e+00
 -2.60508361e+00  1.31260987e+00  2.13755555e+00 -8.34139922e+00
 -2.40703370e+01 -7.84394932e+00  2.67511543e+00 -1.39231581e+00
 -1.75836519e+01 -4.36845908e-01 -1.35587019e+01 -1.62750460e+01
 -1.49938245e+00  3.79671480e-01 -2.45780348e+00  9.72342046e-01
 -1.00161078e+01  3.65531717e-02 -1.79984802e+01 -9.30786659e+00
 -1.07191722e+01 -4.70571127e+00 -2.45852377e+00  4.03231934e+00
 -8.44196865e+00 -1.56870421e+00 -3.95546623e+00 -9.97273060e+00
 -1.74356975e+01 -9.52775236e+00 -7.68615263e+00 -2.27122613e+00
 -1.28752362e+01  4.62807663e+00  5.12797548e+00 -1.73668380e+00
 -3.39750571e+00 -1.25298396e+01 -8.88083104e+00 -1.77878387e+00
 -8.01286825e+00  2.08903748e+00  3.52042727e-01 -1.52229388e+01
 -3.03217983e+00  1.51921064e+00 -2.71516369e+01  1.64413202e+00
 -2.32784172e+01 -3.19209536e+00 -7.36899543e+00 -8.00406653e+00
  1.33158266e+00 -8.57796642e+00 -2.24184033e+00  4.81482559e-02
 -1.42986339e+01 -1.40756082e+01 -2.83620204e+00 -1.02060738e+01
  3.68963765e+00 -3.86990368e+00 -1.90098542e+00 -5.39918735e+00
 -2.02291327e+00 -9.90869627e+00 -1.06043530e+01 -1.16960685e+01
 -2.40299774e+00 -2.51278483e+01 -1.11373654e+01  4.38589674e-01
 -1.14386248e+00 -1.88751235e+00 -8.69119299e+00  1.94887765e-01
 -1.55223817e+00 -7.84980491e+00 -7.70745874e+00 -1.37721235e+01
  4.95909238e-01 -4.93980918e+00 -5.72237998e+00 -1.29699406e+00
  2.21919304e+00 -3.28492639e+00 -1.41707161e+01  6.17937579e+00
  3.95966249e+00 -2.63190956e+01 -1.09092409e+01 -6.44996681e+00
 -8.96422021e+00 -2.97470520e+00  3.16984550e+00 -4.53492484e+00
 -1.69288238e+00 -3.87818605e+00  2.38127625e+00 -5.73319545e+00
 -7.62394787e+00 -6.65083930e+00 -2.89184630e+00 -1.96801393e+00
 -3.29104761e+00 -8.55730726e+00 -1.56500986e+01 -5.85656939e-01
 -2.00965864e+01 -2.87726887e+00  6.02346390e+00 -1.18179097e+01
 -1.42429025e+01 -5.27806517e-01  5.53686239e-01  1.20073581e+00
 -4.45814032e+00 -5.63821478e+00  4.42452275e+00 -1.31186001e+01
  3.75406945e+00  3.09801407e+00 -7.46756614e+00 -1.38116986e+01
 -6.01762785e+00  1.71358664e-01 -9.00710601e-01 -1.98313411e+00
 -2.47835504e+00  4.22277955e+00  3.47405351e+00 -2.79055378e+00
  2.66734154e+00 -1.48060743e-01 -1.65812790e+01 -6.56084240e+00
  5.12725826e+00 -4.15245773e+00  3.03161235e+00 -1.11135552e+01
 -2.69224089e+00 -1.77668785e+01 -2.10531617e+00 -1.26536766e+01
 -3.72519191e+00 -8.08131942e+00 -1.09768505e+01 -9.58907557e+00
 -6.46856672e+00 -5.32057884e+00 -1.88513048e+01 -4.40991136e+00
 -4.65540031e+00 -3.96841762e+01  4.58178075e+00 -6.99297377e-01
 -4.00641438e+00 -1.36105739e+01  9.00542153e-01 -2.39494665e+01
 -1.12599410e+01 -7.01334570e+00]"
Random Forest,0.8490560847033589,0.547286317829503,6.071497387795395,4.018531104639668,0.6160679709013901,0.022251647699649147,"[-8.26477048e+00 -1.18273037e+00  1.40233345e+00 -4.24183863e+00
 -1.81049191e+01  1.25906768e+00 -4.56088167e+00 -9.27349985e-01
 -2.72250878e-01 -6.90309732e-01 -4.48172630e+00 -7.57243220e+00
 -1.04614507e+01 -8.72679724e+00  3.52974494e+00 -1.38356353e+01
 -8.65548375e+00  1.64361013e+00 -2.56477863e+00  1.57905321e+00
 -2.56989556e+00 -1.26832744e+01 -3.61919056e+00 -7.87652187e+00
 -3.85673167e+00 -1.06447764e+00 -5.29288555e-02 -1.36227099e+01
 -6.25752918e+00 -1.21332357e+01  3.03965602e-01 -1.06305940e+01
  5.18397416e+00 -3.62045140e+00 -7.92429482e-01 -1.18964443e+01
 -4.58029538e+00 -1.16779739e+01 -7.40392090e+00 -2.94686615e+00
 -7.35977219e+00 -7.09342877e+00 -2.64766823e+01 -5.39455952e+00
 -8.48416739e+00  2.46983468e+00 -4.58844207e+00 -3.89171075e+00
 -1.21763583e+01 -5.85949395e+00 -7.28341752e+00 -2.27002921e+00
 -9.86695594e-01 -5.62023539e+00  3.65432938e-02 -1.35249894e+00
 -3.83492997e+00 -3.31857441e+00  3.25018889e+00 -4.24905177e+00
 -2.25605889e+01 -1.40696598e+01 -1.06620957e+01 -5.49220481e+00
 -1.06474231e+01 -6.54458681e+00 -3.39734465e+00 -2.27407812e+00
 -1.40614336e+01  8.25743723e-03 -1.13633430e+01 -1.31605275e+01
 -4.94492183e-01  6.65316849e-01  2.84961858e+00 -1.87599396e+01
 -1.68011491e+01 -3.18183620e-01  4.76484027e+00 -1.05759134e+01
 -1.00967850e+01 -1.88972786e+01  3.02930428e+00 -1.35823878e+01
 -1.64374441e+01 -1.87898593e+01 -4.57724781e+00 -7.05196682e-01
 -1.95421991e-01 -1.65886569e+01 -1.30505517e+01 -1.26909458e+01
  6.30733234e+00 -2.42081904e+00 -4.81584263e+00 -2.68749773e+00
 -1.58450567e+01  2.20576592e-01 -2.81352424e+00 -2.18873044e+01
 -3.24550687e+00 -1.02837056e+01 -9.18730855e+00 -1.34763189e+01
 -2.25004456e+00 -9.96131055e+00  9.62387751e-01 -5.81815458e+00
 -2.05571984e+01  3.49268570e+00 -1.51277800e+00 -1.84437402e+01
 -1.35935219e+01 -1.21671549e+01 -2.17590590e+01  1.19785850e+00
 -9.78362519e+00 -5.08689449e+00  3.15948747e+00  1.45226032e+00
 -4.77151037e+00 -1.44932873e+01 -3.67704397e+00 -2.75770297e+00
 -3.52069822e+00 -6.79680613e+00  2.88352552e+00  2.06068133e+00
  9.31896094e-01  9.55329771e-01  3.84193621e+00  1.68413050e+00
 -1.32862815e+01 -8.11802787e+00 -2.38989621e+00 -5.15845699e+00
 -3.09435017e+00 -8.11669835e+00  1.05890743e+00 -6.26874342e+00
 -2.38968586e+01 -9.52441729e+00 -6.04181131e+00  2.01150294e-01
 -1.22466434e+01 -1.78030823e+01 -4.11316890e+00 -7.74500208e+00
 -2.27885846e+00 -1.99761261e+01 -4.65948863e+00  8.00326528e-02
 -1.51258033e+01 -3.13089463e+00 -8.27992627e+00 -2.95333041e+00
 -3.39250544e+00 -8.54847654e+00 -9.81501045e+00  1.03228014e+00
  4.02063084e+00 -1.10990004e+01  7.10495463e+00 -3.45994421e+00
  1.68800502e+00 -1.23634707e+00 -1.67316381e+01 -1.00067938e+01
  2.16360007e-02 -8.33124302e+00 -6.99694114e-01  5.48675871e+00
 -1.41923359e+00 -5.71239297e+00 -9.89947157e+00 -1.74361869e+01
 -3.83800874e+00 -3.58704371e-01 -3.29754894e+00 -2.91564157e+00
  7.05768484e-01 -7.18338210e-01 -1.36650032e+01 -1.11757417e+01
 -7.94150759e+00 -3.58467983e+00 -2.09145931e+00 -4.02268012e-03
 -3.37906270e+00 -9.82055979e+00 -1.60039798e+01 -1.61256872e+01
 -1.76715381e+01 -1.07519658e-01  1.50097073e+00  5.32308559e+00
 -1.54867040e+01 -1.09286948e+01 -2.39103488e+01 -3.54121423e+00
 -5.69134966e+00 -5.00707239e+00 -5.60491139e+00 -1.30179631e+00
 -5.04187602e+00 -1.38263071e+01  8.76148459e+00 -2.86585189e+00
 -1.64247179e+01 -8.43643539e+00 -5.20406866e+00  1.07786446e+00
 -1.46976343e+00 -1.39497729e+01 -5.20748379e-01 -1.00098922e+00
 -8.09020615e-01 -3.91700950e+00  1.07400693e+00 -5.09963830e+00
 -5.93405924e+00 -1.00492730e+01 -1.23547209e+01 -1.81157923e+00
  1.45261158e+00 -2.02147203e+01 -1.73446421e+00 -3.11490653e+00
 -3.31822979e+00 -6.78626602e+00 -2.24805423e+00 -3.73874869e+00
 -2.99683176e+00  3.10848624e+00  1.17737602e+00 -1.64426559e+01
 -9.19072881e-01 -1.83020522e+00 -1.71834414e+00 -1.58571693e+01
  1.18618863e+00  2.48020108e+00 -8.72605655e+00 -9.08516256e+00
 -6.19962776e+00 -1.07235623e+01 -1.17498530e+01 -1.76449890e+01
  2.12990645e-01 -3.34444049e+00 -5.58537920e+00 -7.15107657e+00
 -1.16954264e+01 -1.29902307e+01 -1.16371325e+01  8.09062075e-02
 -3.72693363e+00 -4.27827912e+00 -2.24437626e+01  5.38133720e-01
 -3.99271596e-01  8.00366456e-01 -1.20522239e+01 -3.18339309e+00
  5.23218598e-01 -5.29749749e+00 -1.55772807e+01 -9.98324607e+00
 -4.18576966e-01 -5.41660540e+00 -1.01413253e+01 -1.44262102e+01
 -9.60768552e+00 -8.44431635e+00 -1.23945826e+01 -7.56788900e+00
  1.11469336e+00 -2.80973567e-01 -3.14811905e+00 -9.22114292e+00
 -1.32877733e+01 -1.45321433e+00 -6.92773268e-01 -1.81278481e+01
 -4.92775718e+00 -1.37698450e+01  1.15573355e-01  3.64071655e+00
 -7.69180002e-01  1.30385461e+00 -1.45897567e+01 -1.19893106e+01
  1.45503864e+00 -7.67950438e+00 -2.34181822e+01 -3.88030480e+00
  3.71319533e+00 -1.57305244e+00 -7.14674217e+00  1.40290552e+00
  4.35388478e-01 -1.40812070e+01 -1.23500890e+01 -4.21744846e+00
 -6.13251741e-01 -8.34975322e+00 -1.61144020e+00  1.19987984e+00
 -2.67470579e-01 -1.40082589e+01 -2.04764942e+00 -2.42689485e+00
